0.663916 0.663649 0.662852 0.661526 0.659676 0.657304 0.654417 0.651022 0.647127 0.64274 0.637873 0.632536 0.626743 0.620506 0.613839 0.606759 0.599281 0.591421 0.583198 0.574629 0.565734 0.556531 0.547039 0.53728 0.527273 0.517038 0.506597 0.495969 0.485176 0.474239 0.463178 0.452012 0.440764 0.429451 0.418095 0.406713 0.395325 0.383948 0.372601 0.3613 0.350062 0.338902 0.327836 0.316878 0.306041 0.295339 0.284783 0.274385 0.264156 0.254105 0.244241 
0.62977 0.629517 0.62876 0.627502 0.625746 0.623496 0.620757 0.617536 0.61384 0.609679 0.605062 0.599999 0.594504 0.588587 0.582263 0.575547 0.568453 0.560998 0.553198 0.54507 0.536632 0.527902 0.518898 0.509641 0.500148 0.49044 0.480536 0.470455 0.460218 0.449843 0.43935 0.42876 0.418089 0.407359 0.396587 0.385791 0.374988 0.364197 0.353434 0.342714 0.332055 0.321469 0.310972 0.300578 0.290299 0.280147 0.270135 0.260272 0.250569 0.241036 0.23168 
0.595473 0.595232 0.594516 0.593326 0.591665 0.589537 0.586946 0.5839 0.580406 0.576471 0.572105 0.567318 0.562121 0.556526 0.550547 0.544196 0.537489 0.530439 0.523064 0.515378 0.5074 0.499145 0.490632 0.481879 0.472903 0.463724 0.454359 0.444827 0.435148 0.425338 0.415417 0.405403 0.395314 0.385168 0.374983 0.364775 0.354561 0.344358 0.334181 0.324046 0.313967 0.303958 0.294033 0.284205 0.274487 0.264888 0.255422 0.246096 0.236922 0.227908 0.219062 
0.561244 0.561016 0.560341 0.559218 0.557652 0.555646 0.553204 0.550333 0.547039 0.54333 0.539214 0.534702 0.529804 0.524531 0.518895 0.512909 0.506587 0.499942 0.492991 0.485747 0.478227 0.470447 0.462423 0.454173 0.445714 0.437062 0.428235 0.419252 0.410128 0.400883 0.391532 0.382094 0.372585 0.363023 0.353423 0.343802 0.334176 0.324559 0.314968 0.305415 0.295916 0.286483 0.277129 0.267866 0.258706 0.24966 0.240738 0.231949 0.223303 0.214807 0.20647 
0.527292 0.527078 0.526443 0.525388 0.523916 0.52203 0.519736 0.517038 0.513943 0.510458 0.506591 0.502351 0.497749 0.492795 0.4875 0.481876 0.475936 0.469693 0.463162 0.456356 0.449291 0.441982 0.434444 0.426693 0.418745 0.410617 0.402324 0.393884 0.385313 0.376626 0.367842 0.358975 0.350041 0.341057 0.332039 0.323 0.313956 0.304921 0.29591 0.286936 0.278011 0.269149 0.260361 0.251659 0.243054 0.234555 0.226173 0.217916 0.209794 0.201812 0.19398 
0.493812 0.493611 0.493015 0.492027 0.490648 0.488882 0.486732 0.484205 0.481306 0.478042 0.474421 0.47045 0.46614 0.4615 0.456541 0.451274 0.445711 0.439865 0.433748 0.427374 0.420758 0.413912 0.406853 0.399594 0.392151 0.384539 0.376773 0.368869 0.360842 0.352707 0.34448 0.336176 0.32781 0.319397 0.310951 0.302486 0.294017 0.285556 0.277118 0.268713 0.260356 0.252057 0.243827 0.235678 0.227619 0.21966 0.211811 0.204079 0.196472 0.188998 0.181663 
0.46098 0.460792 0.460235 0.459312 0.458024 0.456375 0.454368 0.452009 0.449302 0.446255 0.442874 0.439167 0.435143 0.430811 0.426182 0.421265 0.416072 0.410614 0.404904 0.398954 0.392777 0.386387 0.379797 0.373021 0.366072 0.358966 0.351717 0.344338 0.336845 0.329251 0.321572 0.31382 0.30601 0.298157 0.290272 0.282371 0.274465 0.266567 0.258689 0.250844 0.243042 0.235295 0.227613 0.220006 0.212483 0.205054 0.197727 0.190509 0.183409 0.176432 0.169585 
0.428956 0.42878 0.428262 0.427402 0.426204 0.424669 0.422801 0.420605 0.418086 0.41525 0.412104 0.408654 0.40491 0.400879 0.39657 0.391995 0.387162 0.382084 0.37677 0.371234 0.365486 0.35954 0.353407 0.347102 0.340636 0.334024 0.327278 0.320412 0.31344 0.306374 0.299227 0.292014 0.284747 0.27744 0.270103 0.26275 0.255394 0.248045 0.240715 0.233415 0.226155 0.218947 0.211798 0.20472 0.19772 0.190808 0.18399 0.177274 0.170667 0.164175 0.157804 
0.397882 0.397718 0.397237 0.396439 0.395327 0.393903 0.39217 0.390133 0.387796 0.385165 0.382246 0.379047 0.375573 0.371834 0.367838 0.363593 0.359111 0.3544 0.349471 0.344336 0.339004 0.333489 0.327801 0.321952 0.315955 0.309822 0.303564 0.297196 0.290729 0.284174 0.277546 0.270856 0.264115 0.257337 0.250532 0.243712 0.236889 0.230072 0.223274 0.216503 0.209769 0.203083 0.196453 0.189888 0.183395 0.176983 0.17066 0.164431 0.158302 0.152281 0.146373 
0.367879 0.367728 0.367282 0.366544 0.365515 0.364198 0.362596 0.360712 0.358551 0.356119 0.35342 0.350461 0.347249 0.343792 0.340097 0.336172 0.332028 0.327672 0.323115 0.318366 0.313437 0.308337 0.303078 0.29767 0.292126 0.286455 0.28067 0.274781 0.268802 0.262742 0.256613 0.250428 0.244196 0.237929 0.231637 0.225332 0.219023 0.21272 0.206434 0.200174 0.193949 0.187767 0.181637 0.175567 0.169564 0.163636 0.15779 0.152031 0.146365 0.140798 0.135335 
0.339053 0.338912 0.338501 0.337821 0.336872 0.335658 0.334181 0.332445 0.330453 0.32821 0.325723 0.322996 0.320035 0.316849 0.313443 0.309826 0.306006 0.301992 0.297792 0.293415 0.288872 0.284172 0.279325 0.274341 0.269231 0.264004 0.258672 0.253246 0.247734 0.24215 0.236501 0.230801 0.225057 0.219281 0.213483 0.207671 0.201857 0.196049 0.190256 0.184486 0.178749 0.173051 0.167402 0.161808 0.156276 0.150813 0.145424 0.140117 0.134895 0.129765 0.12473 
0.311486 0.311357 0.310979 0.310354 0.309482 0.308366 0.307009 0.305413 0.303583 0.301523 0.299238 0.296732 0.294012 0.291085 0.287956 0.284633 0.281123 0.277435 0.273576 0.269556 0.265382 0.261064 0.256611 0.252032 0.247337 0.242536 0.237637 0.232652 0.227589 0.222458 0.217269 0.212032 0.206756 0.201449 0.196123 0.190784 0.185442 0.180107 0.174785 0.169484 0.164214 0.15898 0.15379 0.148651 0.143569 0.13855 0.1336 0.128724 0.123927 0.119214 0.114589 
0.285247 0.285128 0.284782 0.284209 0.28341 0.282388 0.281145 0.279684 0.278008 0.276121 0.274028 0.271733 0.269242 0.266561 0.263696 0.260653 0.257439 0.254061 0.250527 0.246845 0.243023 0.239069 0.234991 0.230798 0.226498 0.222101 0.217616 0.21305 0.208414 0.203715 0.198964 0.194168 0.189336 0.184477 0.179599 0.17471 0.169818 0.164932 0.160059 0.155205 0.150378 0.145586 0.140833 0.136127 0.131473 0.126878 0.122345 0.11788 0.113487 0.109172 0.104936 
0.260383 0.260275 0.259959 0.259435 0.258706 0.257773 0.256638 0.255304 0.253774 0.252051 0.25014 0.248045 0.245772 0.243324 0.240708 0.23793 0.234996 0.231913 0.228687 0.225326 0.221837 0.218228 0.214505 0.210677 0.206753 0.202739 0.198644 0.194477 0.190245 0.185956 0.181618 0.17724 0.17283 0.168394 0.163942 0.159479 0.155014 0.150554 0.146105 0.141675 0.137269 0.132894 0.128556 0.12426 0.120012 0.115817 0.11168 0.107604 0.103595 0.0996555 0.0957897 
0.236928 0.236829 0.236541 0.236064 0.235401 0.234552 0.233519 0.232304 0.230912 0.229345 0.227606 0.225699 0.22363 0.221403 0.219023 0.216495 0.213825 0.21102 0.208085 0.205026 0.201851 0.198567 0.19518 0.191697 0.188126 0.184474 0.180748 0.176956 0.173105 0.169202 0.165256 0.161272 0.157259 0.153223 0.149171 0.145111 0.141048 0.13699 0.132942 0.128911 0.124902 0.120922 0.116974 0.113066 0.109201 0.105384 0.101619 0.0979107 0.0942626 0.0906783 0.0871609 
0.214896 0.214806 0.214545 0.214113 0.213511 0.21274 0.211803 0.210702 0.209439 0.208017 0.20644 0.204711 0.202834 0.200814 0.198655 0.196362 0.19394 0.191396 0.188733 0.185959 0.18308 0.1801 0.177028 0.173869 0.17063 0.167318 0.163938 0.160499 0.157006 0.153467 0.149887 0.146274 0.142634 0.138973 0.135299 0.131616 0.127931 0.12425 0.120579 0.116922 0.113287 0.109676 0.106096 0.102551 0.0990456 0.0955835 0.0921691 0.0888057 0.0854971 0.0822461 0.0790559 
0.194291 0.194209 0.193973 0.193582 0.193038 0.192341 0.191494 0.190498 0.189356 0.18807 0.186644 0.185081 0.183384 0.181557 0.179605 0.177532 0.175343 0.173042 0.170635 0.168127 0.165523 0.16283 0.160052 0.157196 0.154268 0.151273 0.148217 0.145108 0.14195 0.13875 0.135513 0.132247 0.128956 0.125646 0.122324 0.118994 0.115663 0.112335 0.109016 0.10571 0.102423 0.0991589 0.0959222 0.0927172 0.0895479 0.0864179 0.0833309 0.0802902 0.0772989 0.0743598 0.0714755 
0.1751 0.175026 0.174813 0.174461 0.17397 0.173342 0.172578 0.171681 0.170652 0.169493 0.168208 0.166799 0.165269 0.163623 0.161864 0.159995 0.158022 0.155949 0.153779 0.151519 0.149172 0.146745 0.144242 0.141668 0.139029 0.136329 0.133576 0.130773 0.127927 0.125043 0.122127 0.119183 0.116217 0.113234 0.11024 0.10724 0.104237 0.101238 0.0982469 0.0952679 0.0923055 0.0893639 0.086447 0.0835586 0.0807024 0.0778816 0.0750996 0.0723593 0.0696635 0.0670148 0.0644156 
0.1573 0.157234 0.157043 0.156726 0.156285 0.155721 0.155035 0.154229 0.153304 0.152263 0.151108 0.149842 0.148468 0.146989 0.145409 0.14373 0.141958 0.140095 0.138146 0.136116 0.134008 0.131827 0.129578 0.127266 0.124895 0.12247 0.119996 0.117479 0.114922 0.112331 0.109711 0.107067 0.104402 0.101723 0.0990332 0.0963376 0.0936405 0.0909463 0.0882591 0.085583 0.0829217 0.0802792 0.0776588 0.0750642 0.0724983 0.0699644 0.0674652 0.0650036 0.0625819 0.0602025 0.0578675 
0.140858 0.140799 0.140628 0.140344 0.13995 0.139444 0.13883 0.138108 0.13728 0.136348 0.135313 0.13418 0.13295 0.131625 0.13021 0.128707 0.127119 0.125451 0.123706 0.121888 0.12 0.118047 0.116033 0.113963 0.11184 0.109668 0.107453 0.105199 0.102909 0.100589 0.0982432 0.095875 0.0934892 0.0910899 0.0886813 0.0862675 0.0838524 0.0814398 0.0790335 0.0766371 0.0742541 0.0718878 0.0695414 0.0672179 0.0649203 0.0626513 0.0604134 0.058209 0.0560405 0.0539098 0.0518189 
0.125732 0.12568 0.125527 0.125274 0.124921 0.12447 0.123922 0.123277 0.122538 0.121706 0.120783 0.119771 0.118673 0.117491 0.116227 0.114886 0.113469 0.11198 0.110422 0.108799 0.107114 0.105371 0.103573 0.101725 0.0998295 0.0978913 0.0959141 0.0939018 0.0918582 0.0897873 0.087693 0.0855791 0.0834495 0.0813079 0.079158 0.0770034 0.0748476 0.0726941 0.0705463 0.0684072 0.0662801 0.0641679 0.0620735 0.0599996 0.0579487 0.0559234 0.0539258 0.0519582 0.0500226 0.0481207 0.0462543 
0.111872 0.111825 0.111689 0.111464 0.11115 0.110749 0.110261 0.109688 0.10903 0.10829 0.107468 0.106568 0.105591 0.104539 0.103415 0.102221 0.10096 0.0996354 0.0982493 0.096805 0.0953058 0.0937548 0.0921554 0.0905108 0.0888246 0.0871001 0.0853408 0.0835503 0.081732 0.0798894 0.0780259 0.0761451 0.0742502 0.0723447 0.0704318 0.0685147 0.0665966 0.0646805 0.0627694 0.0608662 0.0589736 0.0570943 0.0552307 0.0533854 0.0515607 0.0497586 0.0479812 0.0462305 0.0445083 0.042816 0.0411554 
0.0992216 0.0991801 0.0990594 0.0988599 0.0985818 0.098226 0.0977933 0.0972847 0.0967013 0.0960447 0.0953162 0.0945177 0.093651 0.0927181 0.0917211 0.0906623 0.089544 0.088369 0.0871396 0.0858587 0.0845289 0.0831533 0.0817347 0.0802761 0.0787805 0.077251 0.0756907 0.0741026 0.0724899 0.0708557 0.069203 0.0675348 0.0658542 0.0641641 0.0624675 0.0607672 0.059066 0.0573666 0.0556716 0.0539836 0.052305 0.0506382 0.0489854 0.0473487 0.0457303 0.044132 0.0425556 0.0410029 0.0394753 0.0379744 0.0365016 
0.0877205 0.0876839 0.0875773 0.087401 0.0871552 0.0868407 0.0864582 0.0860085 0.0854929 0.0849123 0.0842683 0.0835624 0.0827961 0.0819713 0.0810899 0.0801538 0.0791652 0.0781263 0.0770395 0.075907 0.0747314 0.0735152 0.072261 0.0709715 0.0696492 0.068297 0.0669175 0.0655135 0.0640878 0.0626429 0.0611817 0.0597069 0.0582211 0.056727 0.055227 0.0537238 0.0522197 0.0507173 0.0492188 0.0477264 0.0462424 0.0447688 0.0433075 0.0418606 0.0404297 0.0390167 0.037623 0.0362502 0.0348997 0.0335727 0.0322706 
0.0773047 0.0772726 0.0771788 0.0770235 0.076807 0.0765299 0.0761928 0.0757966 0.0753422 0.0748306 0.0742631 0.073641 0.0729658 0.0722389 0.0714621 0.0706372 0.069766 0.0688504 0.0678926 0.0668946 0.0658586 0.0647868 0.0636815 0.0625451 0.0613798 0.0601881 0.0589724 0.0577351 0.0564786 0.0552053 0.0539177 0.0526179 0.0513085 0.0499918 0.0486699 0.0473452 0.0460197 0.0446956 0.043375 0.0420598 0.040752 0.0394533 0.0381656 0.0368904 0.0356294 0.0343841 0.0331559 0.0319461 0.0307559 0.0295864 0.0284388 
0.0679081 0.06788 0.0677977 0.0676614 0.0674713 0.0672279 0.0669319 0.0665839 0.0661848 0.0657354 0.0652369 0.0646905 0.0640973 0.0634588 0.0627764 0.0620518 0.0612865 0.0604822 0.0596408 0.0587641 0.057854 0.0569125 0.0559415 0.0549432 0.0539196 0.0528728 0.0518048 0.0507179 0.0496141 0.0484956 0.0473644 0.0462227 0.0450724 0.0439157 0.0427545 0.0415907 0.0404264 0.0392632 0.0381031 0.0369478 0.0357989 0.034658 0.0335268 0.0324066 0.0312988 0.0302049 0.0291259 0.0280631 0.0270175 0.0259902 0.024982 
0.0594631 0.0594386 0.0593667 0.0592473 0.059081 0.058868 0.0586088 0.0583042 0.0579547 0.0575613 0.0571248 0.0566463 0.056127 0.0555679 0.0549704 0.0543359 0.0536658 0.0529615 0.0522247 0.0514571 0.0506601 0.0498357 0.0489855 0.0481113 0.047215 0.0462983 0.0453632 0.0444114 0.0434449 0.0424654 0.0414749 0.0404751 0.0394679 0.038455 0.0374381 0.0364191 0.0353995 0.034381 0.0333651 0.0323534 0.0313474 0.0303484 0.0293578 0.0283769 0.0274069 0.0264489 0.025504 0.0245734 0.0236578 0.0227581 0.0218752 
0.0519019 0.0518807 0.051818 0.051714 0.0515689 0.051383 0.0511569 0.050891 0.050586 0.0502427 0.0498618 0.0494442 0.0489909 0.0485029 0.0479814 0.0474276 0.0468426 0.046228 0.0455849 0.0449148 0.0442192 0.0434996 0.0427575 0.0419945 0.0412121 0.040412 0.0395957 0.038765 0.0379213 0.0370664 0.0362018 0.0353291 0.03445 0.0335658 0.0326783 0.0317888 0.0308988 0.0300098 0.0291231 0.02824 0.0273619 0.0264899 0.0256252 0.0247689 0.0239222 0.023086 0.0222613 0.0214489 0.0206496 0.0198643 0.0190936 
0.0451575 0.0451391 0.0450847 0.0449943 0.0448681 0.0447065 0.0445098 0.0442786 0.0440133 0.0437146 0.0433832 0.0430199 0.0426255 0.042201 0.0417473 0.0412654 0.0407565 0.0402217 0.0396622 0.0390792 0.038474 0.0378479 0.0372023 0.0365384 0.0358577 0.0351615 0.0344513 0.0337285 0.0329945 0.0322506 0.0314983 0.0307391 0.0299741 0.0292048 0.0284326 0.0276587 0.0268843 0.0261108 0.0253393 0.0245709 0.0238068 0.0230481 0.0222957 0.0215507 0.020814 0.0200864 0.0193688 0.0186619 0.0179664 0.0172831 0.0166125 
0.0391639 0.0391481 0.039101 0.0390227 0.0389134 0.0387733 0.0386028 0.0384023 0.0381722 0.0379132 0.0376259 0.0373108 0.0369688 0.0366007 0.0362072 0.0357893 0.035348 0.0348842 0.0343989 0.0338933 0.0333684 0.0328254 0.0322655 0.0316897 0.0310993 0.0304956 0.0298796 0.0292527 0.0286161 0.027971 0.0273185 0.02666 0.0259965 0.0253294 0.0246596 0.0239884 0.0233168 0.0226459 0.0219767 0.0213103 0.0206476 0.0199895 0.019337 0.0186908 0.0180518 0.0174207 0.0167983 0.0161852 0.015582 0.0149893 0.0144076 
0.0338573 0.0338438 0.0338032 0.0337356 0.0336411 0.0335201 0.0333727 0.0331994 0.0330006 0.0327767 0.0325284 0.032256 0.0319604 0.0316421 0.031302 0.0309408 0.0305593 0.0301583 0.0297388 0.0293017 0.028848 0.0283786 0.0278945 0.0273967 0.0268863 0.0263644 0.0258319 0.0252899 0.0247395 0.0241818 0.0236178 0.0230484 0.0224749 0.0218981 0.021319 0.0207387 0.0201581 0.019578 0.0189995 0.0184234 0.0178504 0.0172815 0.0167173 0.0161587 0.0156062 0.0150606 0.0145224 0.0139923 0.0134708 0.0129583 0.0124554 
0.0291763 0.0291647 0.0291298 0.0290715 0.0289902 0.028886 0.028759 0.0286098 0.0284385 0.0282456 0.0280316 0.0277969 0.0275422 0.027268 0.0269749 0.0266636 0.0263349 0.0259894 0.0256279 0.0252513 0.0248603 0.0244558 0.0240386 0.0236097 0.0231699 0.0227201 0.0222612 0.0217942 0.0213199 0.0208392 0.0203532 0.0198625 0.0193682 0.0188712 0.0183722 0.017872 0.0173717 0.0168718 0.0163732 0.0158767 0.0153829 0.0148926 0.0144064 0.0139249 0.0134488 0.0129786 0.0125148 0.0120579 0.0116085 0.0111668 0.0107333 
0.0250621 0.0250522 0.0250222 0.0249723 0.0249024 0.0248129 0.0247039 0.0245757 0.0244286 0.024263 0.0240792 0.0238777 0.0236589 0.0234234 0.0231717 0.0229043 0.022622 0.0223252 0.0220147 0.0216912 0.0213554 0.0210079 0.0206496 0.0202812 0.0199034 0.019517 0.0191228 0.0187216 0.0183142 0.0179014 0.0174838 0.0170624 0.0166378 0.0162108 0.0157821 0.0153525 0.0149226 0.0144932 0.0140649 0.0136384 0.0132142 0.012793 0.0123753 0.0119617 0.0115527 0.0111487 0.0107503 0.0103578 0.00997163 0.0095922 0.00921982 
0.0214592 0.0214508 0.0214251 0.0213824 0.0213226 0.021246 0.0211527 0.0210429 0.020917 0.0207752 0.0206179 0.0204454 0.0202581 0.0200564 0.0198409 0.0196121 0.0193703 0.0191163 0.0188505 0.0185735 0.0182859 0.0179885 0.0176817 0.0173662 0.0170427 0.0167119 0.0163744 0.0160309 0.0156821 0.0153285 0.014971 0.0146101 0.0142466 0.0138809 0.0135139 0.013146 0.0127779 0.0124102 0.0120434 0.0116782 0.011315 0.0109543 0.0105966 0.0102424 0.00989212 0.00954619 0.00920499 0.00886889 0.00853822 0.0082133 0.00789441 
0.0183156 0.0183083 0.0182864 0.0182498 0.0181988 0.0181334 0.0180538 0.0179601 0.0178527 0.0177317 0.0175975 0.0174503 0.0172905 0.0171184 0.0169345 0.0167392 0.0165329 0.0163161 0.0160893 0.0158529 0.0156076 0.0153537 0.0150919 0.0148226 0.0145466 0.0142642 0.0139762 0.013683 0.0133853 0.0130835 0.0127784 0.0124704 0.01216 0.011848 0.0115346 0.0112206 0.0109065 0.0105926 0.0102795 0.00996775 0.0096577 0.0093498 0.00904449 0.00874214 0.00844315 0.00814786 0.00785661 0.00756971 0.00728746 0.00701012 0.00673795 
